Asset_Num,Serial_Number,Description,BU,BL,Asset_Life,Acquired,Acquisition_Cost,Total_Depn_Value,NBV,Current_Location,Type
H-JUC-HIAAA-0006,PER A01988-13,"Junk Catcher 3.120""",SIU,SLS,72,11/1/2013,"3,278.00","3,277.90",0.10,,#N/A
H-JUC-HIAAA-0008,SLS/SIU/202008/14/PWSD021503,"Junk Catcher 3-1/2""",SIU,SLS,72,9/1/2015,"26,037.00","19,790.56","6,246.44",,#N/A
H-JUC-HIAAA-0009,SLS/SIU/202009/14/PWSD021502,"Junk Catcher 3-1/2""",SIU,SLS,72,9/1/2015,"26,037.00","19,790.56","6,246.44",,#N/A
H-MEP-AAAAA-0004,SLS/SIU/201378/14/4409,Mechanical Perforator Set Type A,SIU,SLS,72,2/1/2015,"36,091.77","31,865.01","4,226.76",,#N/A
H-MEP-AJAAA-0012,SLS/SIU/2884/13/3278,"Mechanical Perforator Type A 4-1/2""",SIU,SLS,72,12/1/2013,"18,903.91","18,903.81",0.10,,#N/A
H-MEP-AJAAA-0013,SLS/SIU/2884/13/3278,"Mechanical Perforator Type A 4-1/2""",SIU,SLS,72,3/24/2013,"12,000.00","11,999.90",0.10,,#N/A
H-MGC-H0510-0007,,"Gauge Carrier Well Entech 3-1/2"" IF - DST",SIU,SLS,72,9/1/2017,"14,695.00","5,918.49","8,776.51",,#N/A
H-MGC-H1510-0008,,"Gauge Carrier - Well Entech 1.5"" OD SLS",SIU,SLS,72,9/1/2017,"3,205.00","1,290.71","1,914.29",,#N/A
H-PAC-H2632-0011,HD-4727-A,"Packer Type Compression 7"" 26 - 32 lbs/ft. 2-7/8"" EUE Pin x Box",SIU,SWT,72,4/1/2015,"13,215.06","11,831.36","1,383.70",,#N/A
H-PRN-AAAXN-0001,SLS/SIU/14/201537/000426,"Locks and Prongs Set 4.562"" and X & XN Plug",SIU,SLS,24,4/1/2015,"40,194.68","40,194.58",0.10,,#N/A
H-PRN-HHAAA-0002,200553/A352-2200-001,"Prong Type Peak 2-7/8""",SIU,SLS,72,9/1/2015,"2,380.00","1,866.13",513.87,,#N/A
H-PRN-HHAPK-0005,SLS/SIU/202005/14/OP/PWSD11508,"Prong Peak 2-7/8"" & 3-1/2""",SIU,SLS,72,5/1/2015,"18,648.00","16,317.08","2,330.92",,#N/A
H-PRN-HIAAA-0003,200553/A352-2720-002,"Prong Type Peak 3-1/2""",SIU,SLS,72,9/1/2015,"3,310.00","2,595.25",714.75,,#N/A
H-PRN-HJAAA-0004,200553/A352-3600-002,"Prong Type Peak 4-1/2""",SIU,SLS,72,9/1/2015,"5,400.00","4,234.02","1,165.98",,#N/A
H-PUT-HGAHD-0004,00000278/200113,"Pulling Tool Type HD Set 2.00""",SIU,SLS,72,9/1/2015,"36,529.31","28,642.00","7,887.31",,#N/A
H-PUT-HHAHD-0005,00000279/200113,"Pulling Tool Type HD Set 2.50""",SIU,SLS,72,9/1/2015,"42,946.00","33,673.20","9,272.80",,#N/A
H-PUT-HHAHD-0006,00000280/200113,"Pulling Tool Type HD Set 3.00""",SIU,SLS,72,9/1/2015,"47,712.69","37,410.75","10,301.94",,#N/A
H-QMG-ASP10-0019,21885,Memory Gauge Quartz 10K - Spartek,SIU,SLS,72,6/1/2014,"14,630.00","14,083.34",546.66,,Memory Gauges
H-QMG-ASP10-0020,21902,Memory Gauge Quartz 10K - Spartek,SIU,SLS,72,6/1/2014,"14,630.00","14,083.34",546.66,,Memory Gauges
H-QMG-ASP10-0021,21886,Memory Gauge Quartz 10K - Spartek,SIU,SLS,72,6/1/2014,"14,630.00","14,083.34",546.66,,Memory Gauges
H-QMG-ASP10-0022,21889,Memory Gauge Quartz 10K - Spartek,SIU,SLS,72,6/1/2014,"14,630.00","14,083.34",546.66,,Memory Gauges
H-QMG-ASP10-0023,21890,Memory Gauge Quartz 10K - Spartek,SIU,SLS,72,6/1/2014,"14,630.00","14,083.34",546.66,,Memory Gauges
H-QMG-ASP10-0024,21903,Memory Gauge Quartz 10K - Spartek,SIU,SLS,72,6/1/2014,"14,630.00","14,083.34",546.66,Old Base,Memory Gauges
H-QMG-ASP10-0025,21555,Memory Gauge Quartz 10K - Spartek,SIU,SLS,72,12/1/2014,"17,463.57","16,574.18",889.39,,Memory Gauges
H-QMG-ASP10-0027,21471,Memory Gauge Quartz 10K - Spartek,SIU,SLS,72,12/1/2014,"17,463.57","16,574.18",889.39,,Memory Gauges
H-QMG-ASP10-0028,21449,Memory Gauge Quartz 10K - Spartek,SIU,SLS,72,12/1/2014,"17,463.57","16,574.18",889.39,,Memory Gauges
H-QMG-ASP10-0029,21307,Memory Gauge Quartz 10K - Spartek,SIU,SLS,72,12/1/2014,"17,463.57","16,574.18",889.39,,Memory Gauges
H-QMG-ASP10-0030,21817,Memory Gauge Quartz 10K - Spartek,SIU,SLS,72,11/1/2013,"15,400.00","15,399.90",0.10,,Memory Gauges
H-QMG-ASP10-0032,21819,Memory Gauge Quartz 10K - Spartek,SIU,SLS,72,1/1/2014,"18,395.25","18,395.15",0.10,,Memory Gauges
H-QMG-ASP10-0033,21820,Memory Gauge Quartz 10K - Spartek,SIU,SLS,72,1/1/2014,"18,395.25","18,395.15",0.10,,Memory Gauges
H-QMG-ASP10-0035,21822,Memory Gauge Quartz 10K - Spartek,SIU,SLS,72,1/1/2014,"20,143.25","20,143.15",0.10,,Memory Gauges
H-QMG-ASP10-0036,21823,Memory Gauge Quartz 10K - Spartek,SIU,SLS,72,1/1/2014,"20,143.25","20,143.15",0.10,,Memory Gauges
H-QMG-ASP10-0037,21824,Memory Gauge Quartz 10K - Spartek,SIU,SLS,72,1/1/2014,"14,600.00","14,599.90",0.10,,Memory Gauges
H-QMG-ASP10-0038,21830,Memory Gauge Quartz 10K - Spartek,SIU,SLS,72,1/1/2014,"14,600.00","14,599.90",0.10,,Memory Gauges
H-QMG-ASP10-0039,21831,Memory Gauge Quartz 10K - Spartek,SIU,SLS,72,1/1/2014,"14,600.00","14,599.90",0.10,,Memory Gauges
H-QMG-ASP10-0040,21832,Memory Gauge Quartz 10K - Spartek,SIU,SLS,72,1/1/2014,"14,600.00","14,599.90",0.10,,Memory Gauges
H-QMG-ASP10-0041,21833,Memory Gauge Quartz 10K - Spartek,SIU,SLS,72,1/1/2014,"14,600.00","14,599.90",0.10,,Memory Gauges
H-QMG-ASP10-0042,21835,Memory Gauge Quartz 10K - Spartek,SIU,SLS,72,1/1/2014,"14,600.00","14,599.90",0.10,,Memory Gauges
H-QMG-ASP10-0043,21836,Memory Gauge Quartz 10K - Spartek,SIU,SLS,72,1/1/2014,"14,600.00","14,599.90",0.10,,Memory Gauges
H-QMG-ASP10-0044,21914,Memory Gauge Quartz 10K - Spartek,SIU,SLS,72,2/1/2015,"14,630.00","12,554.12","2,075.88",Old Base,Memory Gauges
H-QMG-ASP10-0046,21918,Memory Gauge Quartz 10K - Spartek,SIU,SLS,72,2/1/2015,"14,630.00","12,554.12","2,075.88",,Memory Gauges
H-QMG-ASP10-0047,21919,Memory Gauge Quartz 10K - Spartek,SIU,SLS,72,2/1/2015,"14,630.00","12,554.12","2,075.88",,Memory Gauges
H-QMG-ASP10-0048,21920,Memory Gauge Quartz 10K - Spartek,SIU,SLS,72,2/1/2015,"14,630.00","12,554.12","2,075.88",Old Base,Memory Gauges
H-QMG-ASP10-0049,21921,Memory Gauge Quartz 10K - Spartek,SIU,SLS,72,2/1/2015,"14,630.00","12,554.12","2,075.88",,Memory Gauges
H-QMG-ASP10-0051,21923,Memory Gauge Quartz 10K - Spartek,SIU,SLS,72,2/1/2015,"14,630.00","12,554.12","2,075.88",,Memory Gauges
H-QMG-ASP10-0052,21893,Memory Gauge Quartz 10K - Spartek,SIU,SLS,72,2/1/2015,"16,704.22","14,334.10","2,370.12",,Memory Gauges
H-QMG-ASP10-0053,21894,Memory Gauge Quartz 10K - Spartek,SIU,SLS,72,2/1/2015,"16,704.22","14,334.10","2,370.12",Old Base,Memory Gauges
H-QMG-ASP10-0054,21895,Memory Gauge Quartz 10K - Spartek,SIU,SLS,72,2/1/2015,"16,704.22","14,334.10","2,370.12",,Memory Gauges
H-QMG-ASP10-0055,21896,Memory Gauge Quartz 10K - Spartek,SIU,SLS,72,2/1/2015,"16,704.22","14,334.10","2,370.12",,Memory Gauges
H-ROL-HHAAA-0001,SLS/SIU/201472/14/4833-1,"Roller Suitable 2.125"" & 2.75""",SIU,SLS,72,4/1/2014,"5,000.00","4,861.03",138.97,,#N/A
H-ROL-HHAAA-0002,SLS/SIU/201472/14/4833-1,"Roller Suitable 2.125"" & 2.75""",SIU,SLS,72,9/1/2015,"27,948.07","21,913.59","6,034.48",,#N/A
H-ROL-HIJAA-0003,SLS/SIU/201472/14/4833-2,"Roller Suitable 3.50"" & 4.25""",SIU,SLS,72,4/1/2014,"5,000.00","4,861.03",138.97,,#N/A
H-ROL-HIJAA-0004,SLS/SIU/201472/14/4833-2,"Roller Suitable 3.50"" & 4.25""",SIU,SLS,72,9/1/2015,"31,177.67","24,445.81","6,731.86",,#N/A
H-RUT-HHAPK-0004,200553/A351-1810-001,"Running Tool Type Peak 2-3/8""",SIU,SLS,72,9/1/2015,"32,500.00","25,482.67","7,017.33",,#N/A
H-RUT-HHAPK-0005,200553/A351-1810-001,"Running Tool Type Peak 2-7/8""",SIU,SLS,72,11/1/2013,"15,211.00","15,210.90",0.10,,#N/A
H-RUT-HIAPK-0006,PER 0062911/5,"Running Tool Type Peak 3-1/2""",SIU,SLS,72,11/1/2013,"16,678.00","16,677.90",0.10,,#N/A
H-RUT-HJANA-0014,SLS/SIU/14/201479/4631,"Running Tools Set 4.562"" N Test",SIU,SLS,72,4/1/2014,"7,600.00","7,388.80",211.20,,#N/A
H-RUT-HJANA-0015,SLS/SIU/14/201479/4631,"Running Tools Set 4.562"" N Test",SIU,SLS,72,4/1/2015,"28,486.64","25,504.02","2,982.62",,#N/A
H-RUT-HJAPK-0007,PER 01528-13,"Running Tool Type Peak 4-1/2""",SIU,SLS,72,11/1/2013,"21,580.00","21,579.90",0.10,,#N/A
H-SHT-HHABA-0043,SLS/SIU/2500/13/755182-1-1,"Shifting Tool Type BO 2.813""",SIU,SLS,72,5/1/2014,"10,968.25","10,674.43",293.82,,#N/A
H-SHT-HHABA-0044,SLS/SIU/2500/13/755182-1-2,"Shifting Tool Type BO 2.813""",SIU,SLS,72,5/1/2014,"10,968.25","10,674.43",293.82,,#N/A
H-SHT-HHABA-0045,SLS/SIU/2500/13/755182-1-1,"Shifting Tool Type BO 2.813""",SIU,SLS,72,4/1/2014,"10,154.00","9,738.82",415.18,,#N/A
H-SHT-HHABA-0046,SLS/SIU/2500/13/755182-1-2,"Shifting Tool Type BO 2.813""",SIU,SLS,72,4/1/2014,"7,000.00","6,805.46",194.54,,#N/A
H-SHT-HHABA-0050,SLS/SIU/2500/13/755182-1-3,"Shifting Tool Type BO 3.813""",SIU,SLS,72,5/1/2014,"12,438.25","12,105.04",333.21,,#N/A
H-SHT-HHABA-0051,SLS/SIU/2500/13/755182-1-1,"Shifting Tool Type BO 3.813""",SIU,SLS,72,5/1/2014,"12,438.25","12,105.04",333.21,,#N/A
H-SHT-HHABA-0052,SLS/SIU/2500/13/755182-1-3,"Shifting Tool Type BO 3.813""",SIU,SLS,72,4/1/2014,"7,000.00","6,805.46",194.54,,#N/A
H-SHT-HHABA-0053,SLS/SIU/2500/13/755182-1-1,"Shifting Tool Type BO 3.813""",SIU,SLS,72,3/24/2013,"7,000.00","6,999.90",0.10,,#N/A
H-SMG-AME15-0027,,"MEMORY?GAUGE?-?15kPsi-150?C??""?",SIU,SLS,120,7/1/2018,"9,700.00","1,535.80","8,164.20",,Memory Gauges
H-SMG-AME15-0028,,"MEMORY?GAUGE?-?15kPsi-150?C??""?",SIU,SLS,120,7/1/2018,"9,700.00","1,535.80","8,164.20",,Memory Gauges
H-SMG-AME15-0029,,"MEMORY?GAUGE?-?15kPsi-150?C??""?",SIU,SLS,120,7/1/2018,"9,700.00","1,535.80","8,164.20",,Memory Gauges
H-SMG-AME15-0030,,"MEMORY?GAUGE?-?15kPsi-150?C??""?",SIU,SLS,120,7/1/2018,"9,700.00","1,535.80","8,164.20",,Memory Gauges
H-SMG-AOF15-0029,551,Memory Gauge MEMS 15K - Open Field,SIU,SLS,72,1/1/2014,"10,000.00","9,999.90",0.10,,Memory Gauges
H-SMG-AOF15-0030,552,Memory Gauge MEMS 15K - Open Field,SIU,SLS,72,1/1/2014,"10,000.00","9,999.90",0.10,,Memory Gauges
H-SPP-HHAPK-0002,200553/A351-1810-100,"Sim Plug Peak 2-3/8""",SIU,SLS,72,9/1/2015,"44,700.00","35,048.46","9,651.54",,#N/A
H-SPP-HHAPK-0004,200553/A351-2200-100,"Sim Plug Peak 2-7/8""",SIU,SLS,72,9/1/2015,"23,600.00","18,504.38","5,095.62",,#N/A
H-SPP-HHAPK-0005,200553/A352-2200-002,"Sim Plug Peak 2-7/8""",SIU,SLS,72,9/1/2015,"1,950.00","1,528.90",421.10,,#N/A
H-SPP-HIAPK-0007,200553/A351-2720-100,"Sim Plug Peak 3-1/2""",SIU,SLS,72,9/1/2015,"25,650.00","20,111.69","5,538.31",,#N/A
H-SPP-HIAPK-0008,200553/A352-2720-001,"Sim Plug Peak 3-1/2""",SIU,SLS,72,9/1/2015,"2,520.00","1,975.83",544.17,,#N/A
H-SPP-HIAPK-0009,SLS/SIU/201106/14/AOT1403,"Sim Plug Peak 3-1/2""",SIU,SLS,72,2/1/2015,"25,650.00","22,646.08","3,003.92",,#N/A
H-SPP-HJAPK-0011,200553/A351-3650-100,"Sim Plug Peak 4-1/2""",SIU,SLS,72,9/1/2015,"54,980.00","43,108.88","11,871.12",,#N/A
H-STS-AAAAA-0001,,SLS HYDRAULIC ACTUATOR L-690341,SIU,SLS,120,2/9/2018,"18,393.61","3,678.61","14,715.00",,#N/A
H-STS-AAAAA-0003,SLS/SIU1931/13/1428M-1,SLS Tool Set No 1 SIU,SIU,SLS,72,12/1/2013,"106,904.77","106,904.67",0.10,,#N/A
H-STS-AAAAA-0004,SLS/SIU1899/13/1428M,SLS Tool Set No 10 SIU,SIU,SLS,72,7/1/2014,"88,818.00","84,456.53","4,361.47",,#N/A
H-STS-AAAAA-0005,SLS/SIU/201435/14/OP/2031785,SLS Tool Set No 11 SIU,SIU,SLS,72,5/1/2015,"104,958.39","82,889.10","22,069.29",,#N/A
H-STS-AAAAA-0006,142511,SLS Tool Set No 12 SIU,SIU,SLS,72,3/1/2016,"57,922.12","34,646.78","23,275.34",,#N/A
H-STS-AAAAA-0008,SLS/SIU1931/13/1428M-2,SLS Tool Set No 2 SIU,SIU,SLS,72,12/1/2013,"106,904.77","106,904.67",0.10,,#N/A
H-STS-AAAAA-0010,SLS/SIU1931/13/1428M-3,SLS Tool Set No 3 SIU,SIU,SLS,72,12/1/2013,"106,904.77","106,904.67",0.10,,#N/A
H-STS-AAAAA-0012,SLS/SIU1931/13/1428M-4,SLS Tool Set No 4 SIU,SIU,SLS,72,12/1/2013,"106,904.77","106,904.67",0.10,,#N/A
H-STS-AAAAA-0013,SLS/SIU1899/13/1428M-1 - SPJ 012,SLS Tool Set No 428M-1 SIU HDQRJ Connection,SIU,SLS,72,12/1/2013,"60,932.07","60,931.97",0.10,,#N/A
H-STS-AAAAA-0014,SLS/SIU1899/13/1428M-2 - SPJ 101,SLS Tool Set No 428M-2 SIU HDQRJ Connection,SIU,SLS,72,12/1/2013,"60,932.07","60,931.97",0.10,,#N/A
H-STS-AAAAA-0015,SLS/SIU1899/13/1428M-3 - 009,SLS Tool Set No 428M-3 SIU HDQRJ Connection,SIU,SLS,72,12/1/2013,"60,932.07","60,931.97",0.10,,#N/A
H-STS-AAAAA-0016,SLS/SIU1899/13/1428M-4 - 008,SLS Tool Set No 428M-4 SIU HDQRJ Connection,SIU,SLS,72,12/1/2013,"60,932.07","60,931.97",0.10,,#N/A
H-STS-AAAAA-0017,SLS/SIU1899/13/1428M-5 - 032,SLS Tool Set No 428M-5 SIU HDQRJ Connection,SIU,SLS,72,12/1/2013,"60,932.07","60,931.97",0.10,,#N/A
H-STS-AAAAA-0018,SLS/SIU1899/13/1428M-6 - 013,SLS Tool Set No 428M-6 SIU HDQRJ Connection,SIU,SLS,72,12/1/2013,"60,932.07","60,931.97",0.10,,#N/A
H-STS-AAAAA-0019,SLS/SIU1899/13/1428M-7 - 015,SLS Tool Set No 428M-7 SIU HDQRJ Connection,SIU,SLS,72,12/1/2013,"60,932.07","60,931.97",0.10,,#N/A
H-STS-AAAAA-0021,SLS/SIU1931/13/1428M-5,SLS Tool Set No 5 SIU,SIU,SLS,72,12/1/2013,"106,904.77","106,904.67",0.10,,#N/A
H-STS-AAAAA-0023,SLS/SIU1931/13/1428M-6,SLS Tool Set No 6 SIU,SIU,SLS,72,12/1/2013,"106,904.77","106,904.67",0.10,,#N/A
H-STS-AAAAA-0025,SLS/SIU1931/13/1428M-7,SLS Tool Set No 7 SIU,SIU,SLS,72,12/1/2013,"106,904.77","106,904.67",0.10,,#N/A
H-STS-AAAAA-0026,SLS/SIU1931/13/1428M,SLS Tool Set No 9 SIU,SIU,SLS,72,7/1/2014,"129,023.00","122,751.01","6,271.99",,#N/A
H-STS-AAAAA-0037,,SLS Tool Set No. 8 SIU,SIU,SLS,72,1/1/2011,"70,273.00","70,272.90",0.10,,#N/A
H-SWH-HA108-0003,,"Wire 0.108"" Mechanical SAN26MO 25,000 ft. (Mounted on Unit)",SIU,SLS,36,4/1/2013,"22,675.00","22,674.90",0.10,,#N/A
H-SWH-HA108-0004,SLS/SIU/1805/13/1315-1,"Wire 0.108"" Mechanical Std 25,000 ft",SIU,SLS,72,5/1/2014,"18,323.95","18,323.95",0.00,,#N/A
H-SWH-HA108-0005,SLS/SIU/1805/13/1315-2,"Wire 0.108"" Mechanical Std 25,000 ft",SIU,SLS,72,5/1/2014,"18,323.95","18,323.95",0.00,,#N/A
H-SWH-HA108-0006,SLS/SIU/13/2215/OP/2025526-3,"Wire 0.108"" Mechanical SUPA75 25,000 ft.",SIU,SLS,36,2/1/2015,"72,016.00","72,015.90",0.10,,#N/A
H-SWH-HA108-0007,92997,"Wire 0.108"" Mechanical SUPA75 25,000 ft.",SIU,SLS,36,11/1/2013,"19,750.00","19,749.90",0.10,,#N/A
H-SWH-HA108-0008,,"Wire 0.108"" Mechanical SUPA75 25,000 ft.",SIU,SLS,36,11/1/2013,"19,750.00","19,749.90",0.10,,#N/A
H-SWH-HA108-0012,93516,"Wire 0.108"" Mechanical SUPA75 25,000 ft. (Mounted on Unit)",SIU,SLS,36,5/1/2014,"18,169.25","18,169.15",0.10,,#N/A
H-SWH-HA108-0014,93008,"Wire 0.108"" Mechanical SUPA75 25,000 ft. (Mounted on Unit)",SIU,SLS,36,5/1/2014,"18,169.25","18,169.15",0.10,,#N/A
H-SWH-HA108-0016,93517,"Wire 0.108"" Mechanical SUPA75 25,000 ft. (Mounted on Unit)",SIU,SLS,36,5/1/2014,"18,169.25","18,169.15",0.10,,#N/A
H-SWH-HA108-0018,93008,"Wire 0.108"" Mechanical SUPA75 25,000 ft. (Mounted on Unit)",SIU,SLS,36,5/1/2014,"18,169.25","18,169.15",0.10,,#N/A
H-SWH-HA108-0019,93014,"Wire 0.108"" Mechanical SUPA75 25,000 ft. (Mounted on Unit)",SIU,SLS,36,5/1/2014,"18,169.25","18,169.15",0.10,,#N/A
H-SWH-HA108-0059,,"Wire 0.108"" Mechanical SAN26MO 25,000 ft. (Mounted on Unit)",SIU,SLS,36,4/1/2013,"16,950.00","16,949.90",0.10,,#N/A
H-SWH-HA125-0047,,"Wire 0.125"" Mechanical Std 25,000 ft",SIU,SLS,36,9/1/2017,"21,000.00","16,916.14","4,083.86",,#N/A
H-SWH-HA140-0032,SLS/SIU/201941/14/2643,"Wire 0.140"" Mechanical SUPA75 20,000 ft.",SIU,SLS,36,9/1/2015,"21,040.00","21,039.90",0.10,,#N/A
H-SWH-HA732-0033,SLS/SIU/13/2215/OP/2025526-1,"Wire 7/32"" Braided GD31MO 25,000 ft.",SIU,SLS,36,9/28/2017,"122,494.50","121,355.09","1,139.41",,#N/A
H-SWH-HA732-0034,SLS/SIU/13/2215/OP/2025526-2,"Wire 7/32"" Braided GD31MO 25,000 ft.",SIU,SLS,36,2/1/2015,"73,496.00","73,495.90",0.10,,#N/A
H-SWH-HA732-0041,84840,"Wire 7/32"" Braided SUPA75 25,000 ft. (Mounted on Unit)",SIU,SLS,36,5/1/2014,"75,112.05","75,111.95",0.10,,#N/A
H-SWH-HA732-0042,84845,"Wire 7/32"" Braided SUPA75 25,000 ft. (Mounted on Unit)",SIU,SLS,36,5/1/2014,"75,112.05","75,111.95",0.10,,#N/A
H-SWH-HA732-0043,84842,"Wire 7/32"" Braided SUPA75 25,000 ft. (Mounted on Unit)",SIU,SLS,36,5/1/2014,"75,112.05","75,111.95",0.10,,#N/A
H-SWH-HA732-0044,SLS/SIU/13/2215/OP/2025526-1,"Wire 7/32"" Braided GD31MO 25,000 ft.",SIU,SLS,36,9/28/2017,"122,494.50","121,355.09","1,139.41",,#N/A
H-SWH-HAA25-0052,,"Wire 0.108"" DWS SUPA 75 Special Alloy 25,000 ft.",SIU,SLS,36,9/1/2017,"12,639.41","10,181.33","2,458.08",,#N/A
H-SWH-HAA25-0053,,"Wire 0.108"" DWS SUPA 75 Special Alloy 25,000 ft.",SIU,SLS,36,9/1/2017,"12,639.41","10,181.33","2,458.08",,#N/A
H-SWH-HAA25-0054,,"Wire 0.108"" DWS SUPA 75 Special Alloy 25,000 ft.",SIU,SLS,36,9/1/2017,"12,639.41","10,181.33","2,458.08",,#N/A
H-SWH-HAA25-0055,,"Wire 0.108"" DWS SUPA 75 Special Alloy 25,000 ft.",SIU,SLS,36,9/1/2017,"12,639.41","10,181.33","2,458.08",,#N/A
H-SWH-HBA25-0056,,"Wire 0.125"" DWS SUPA 75 Special Alloy 25,000 ft.",SIU,SLS,36,9/1/2017,"16,443.00","13,245.31","3,197.69",,#N/A
H-SWH-HBA25-0057,,"Wire 0.125"" DWS SUPA 75 Special Alloy 25,000 ft.",SIU,SLS,36,9/1/2017,"16,443.00","13,245.31","3,197.69",,#N/A
H-TEL-HAAAA-0001,H-TEL-HHAAA-6001,Tubing End Locator Set,SIU,SLS,72,9/1/2013,"28,919.40","28,919.30",0.10,,#N/A
H-TOS-HPEAK-0001,SU/SLS/203225/15/PWSD091513,"Top Sub Set Peak Multiaction to suit GS Pulling Tool 4"" and 2-1/2""",SIU,SLS,72,11/1/2015,"7,504.20","5,505.90","1,998.30",,#N/A
I-ADP-WILDE-0014,SWT-WTP-005,Transfer Air Pump 4000 BPD - Wilden,SIU,SWT,120,9/1/2013,"4,055.80","2,752.14","1,303.66",,Pump Weldon
I-ADP-WILDE-0016,SWT-WTP-012,Transfer Air Pump 4000 BPD - Wilden,SIU,SWT,120,9/1/2013,"4,055.80","2,752.14","1,303.66",,Pump Weldon
I-ADP-WILDE-0018,SWT-WTP-013,Transfer Air Pump 4000 BPD - Wilden,SIU,SWT,120,9/1/2013,"7,300.00","4,953.31","2,346.69",,Pump Weldon
I-ADP-WILDE-0019,SWT-WTP-008,Transfer Air Pump 4000 BPD - Wilden,SIU,SWT,120,9/1/2011,"4,000.00","3,553.72",446.28,,Pump Weldon
I-ADP-WILDE-0021,SWT-WTP-016,Transfer Air Pump 4000 BPD - Wilden,SIU,SWT,120,6/1/2012,"4,000.00","3,255.93",744.07,,Pump Weldon
I-ADP-WILDE-0022,SWT-WTP-017,Transfer Air Pump 4000 BPD - Wilden,SIU,SWT,120,6/1/2012,"4,000.00","3,255.93",744.07,,Pump Weldon
E-STN-HYDRO-0115,N291,Storage Tank 500 bbls Atmospheric Rectangular Hydrocarbon,KIU,SWT,120,9/1/2013,"40,000.00","27,141.76","12,858.24",Murtaka Base,Sto Tank
I-ADP-WILDE-0028,SWT-WTP-014,Transfer Air Pump 4000 BPD - Wilden,SIU,SWT,120,1/2/2012,"4,500.00","3,637.47",862.53,,Pump Weldon
I-ADP-WILDE-0029,SWT-WTP-015,Transfer Air Pump 4000 BPD - Wilden,SIU,SWT,120,1/2/2012,"4,500.00","3,637.47",862.53,,Pump Weldon
I-ADP-WILDE-0032,21209845,Transfer Air Pump 4000 BPD - Wilden,SIU,WHM,120,5/1/2014,"2,987.50","2,987.50",0.00,,Pump Weldon
I-BOP-H0305-0009,BOP## AEUK13E084,"BOP 3.0"" ID 10K Dual RAM",SIU,SLS,120,5/1/2014,"113,188.22","86,411.40","26,776.82",,#N/A
I-BOP-H0305-0010,BOP## AEUK13E085,"BOP 3.0"" ID 10K Dual RAM",SIU,SLS,120,5/1/2014,"113,188.22","86,411.40","26,776.82",,#N/A
I-BOP-H0305-0011,BOP## AEUK13E086,"BOP 3.0"" ID 10K Dual RAM",SIU,SLS,120,5/1/2014,"113,188.22","86,411.40","26,776.82",,#N/A
I-BOP-H0305-0012,BOP## AEUK13E087,"BOP 3.0"" ID 10K Dual RAM",SIU,SLS,120,5/1/2014,"113,188.22","86,411.40","26,776.82",,#N/A
I-BOP-H0305-0013,BOP##AEUS13F108,"BOP 3.0"" ID 10K Dual RAM",SIU,SLS,120,5/1/2014,"53,188.22","40,829.18","12,359.04",,#N/A
I-BOP-H0305-0014,BOP##AEUS13F109,"BOP 3.0"" ID 10K Dual RAM",SIU,SLS,120,5/1/2014,"53,188.22","39,362.60","13,825.62",,#N/A
I-BOP-H0305-0015,BOP##AEUS13F110,"BOP 3.0"" ID 10K Dual RAM",SIU,SLS,120,5/1/2014,"53,188.22","39,362.60","13,825.62",,#N/A
I-BOP-H0305-0016,BOP##AEUS13F111,"BOP 3.0"" ID 10K Dual RAM",SIU,SLS,120,5/1/2014,"53,188.22","39,362.60","13,825.62",,#N/A
I-BOP-H0310-0003,BOP## ZK171,"BOP 3.0"" ID 10K Dual RAM",SIU,SLS,120,7/20/2010,"28,000.00","26,809.92","1,190.08",,#N/A
I-BOP-H0310-0008,BOP## ZK168,"BOP 3.0"" ID 10K Single RAM",SIU,SLS,120,12/1/2010,"99,168.25","94,504.63","4,663.62",,#N/A
I-BOP-H0310-0047,BOP## ZK167,"BOP 3.0"" ID 10K Single RAM",SIU,SLS,120,11/1/2011,"93,922.47","93,922.47",0.00,,#N/A
I-BOP-H0510-0031,BOP## AEUS13F102,"BOP 5.0"" ID 10K Dual RAM",SIU,SLS,120,5/1/2014,"105,431.26","78,166.79","27,264.47",,#N/A
I-BOP-H0510-0034,BOP## AEUS13F105,"BOP 5.0"" ID 10K Dual RAM",SIU,SLS,120,5/1/2014,"105,431.26","78,166.79","27,264.47",,#N/A
I-BOP-H0510-0035,BOP## AEUS13F106,"BOP 5.0"" ID 10K Dual RAM",SIU,SLS,120,5/1/2014,"105,431.26","78,166.79","27,264.47",,#N/A
I-BPM-H0310-0001,SWT-BPM-007,"Bypass Manifold 3.00"" 10K",SIU,SWT,120,7/20/2010,"12,000.00","11,489.93",510.07,,#N/A
I-BPM-H0310-0003,SWT-BPM-003,"Bypass Manifold 3.00"" 10K",SIU,SWT,120,1/2/2012,"15,000.00","12,124.97","2,875.03",,#N/A
I-BPM-H0310-0004,SE045/SWT-BPM-005,"Bypass Manifold 3.00"" 10K",SIU,SWT,120,2/1/2015,"66,390.10","36,059.15","30,330.95",,#N/A
I-BPM-H0310-0005,SE044/SWT-BPM-004,"Bypass Manifold 3.00"" 10K",SIU,SWT,120,2/1/2015,"66,390.10","36,059.15","30,330.95",,#N/A
I-BPV-H0210-0001,BPV Set,Back Pressure Valve,SIU,WHM,120,5/1/2014,"14,681.25","14,681.25",0.00,,#N/A
